Latency,Rise-Time,Amplitude,Events,Pleasantness_class
3.01171875,4.3828125,0.03424094533585786,0.0,unpleasant
1.42578125,5.0,0.3957389474291368,0.0,pleasant
0.5234375,3.890625,0.4472244635223617,0.0,unpleasant
2.671875,1.515625,0.1330579785352564,0.0,pleasant
1.48828125,2.49609375,0.1765087085930821,2.0,pleasant
0.0,0.0,0.0,-1.0,unpleasant
1.60546875,2.66015625,0.2431904369572875,2.0,pleasant
0.0,0.0,0.0,1.0,pleasant
0.03515625,1.06640625,0.0123715488465268,1.0,unpleasant
3.51953125,2.34375,0.01467453650147799,0.0,unpleasant
2.171875,4.38671875,0.304854980522923,0.0,pleasant
1.73046875,3.71875,0.0896314633167421,2.0,pleasant
2.46484375,2.71484375,0.07640361170555465,0.0,unpleasant
2.30859375,2.44921875,0.3463221063099367,-1.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
2.2421875,1.55078125,0.01145948541673181,0.0,pleasant
0.0,0.0,0.0,1.0,unpleasant
0.08984375,1.98046875,0.0186053195346505,1.0,pleasant
2.421875,1.9140625,0.3453601695874573,-1.0,pleasant
0.0,0.0,0.0,5.0,unpleasant
2.296875,3.51171875,0.1179990485155342,-2.0,pleasant
0.94140625,1.625,0.01041439240516828,-3.0,pleasant
1.05078125,2.07421875,0.06716867075874156,-3.0,pleasant
0.0,0.0,0.0,1.0,unpleasant
1.0390625,2.3359375,0.173125589700255,0.0,unpleasant
1.64453125,2.125,0.231043124858602,1.0,pleasant
1.94140625,1.66796875,0.1803307114970445,-2.0,pleasant
0.0,0.0,0.0,-1.0,pleasant
0.76953125,3.83203125,0.3389980051352031,0.0,pleasant
2.8046875,2.7578125,0.108530838491268,-1.0,pleasant
0.0,0.0,0.0,-1.0,pleasant
1.25,3.0390625,0.1733435376961805,-2.0,unpleasant
2.1953125,3.4453125,0.04880225266453175,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,-1.0,pleasant
2.5078125,3.28515625,0.02033290514218877,0.0,unpleasant
0.0,0.0,0.0,-2.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
3.765625,2.21484375,0.01169551394785151,0.0,pleasant
0.0,0.0,0.0,-3.0,pleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,1.0,pleasant
2.50390625,3.3125,0.02843673743142783,0.0,unpleasant
0.7265625,3.42578125,0.05000356660674665,-1.0,unpleasant
0.0,0.0,0.0,1.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
3.125,2.92578125,0.01473490925698218,0.0,unpleasant
1.34375,2.1640625,0.05825918984864797,1.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
2.703125,2.98046875,0.2272481296694355,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
1.0390625,2.79296875,0.203475949937399,1.0,pleasant
0.796875,3.3515625,0.4765202263028714,-1.0,pleasant
2.40234375,3.01953125,0.05291802366208032,0.0,pleasant
2.3671875,0.94140625,0.06334675106058452,-1.0,pleasant
2.109375,3.28515625,0.2497141801674116,0.0,pleasant
3.8984375,1.5,0.2345792746563382,-2.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
1.234375,3.2890625,0.3120880790943368,0.0,pleasant
0.0,0.0,0.0,-2.0,unpleasant
1.5703125,3.28125,0.6615412873961533,1.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
2.1484375,3.7734375,0.04760773558496711,2.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
1.234375,2.4609375,0.03319205947348935,0.0,pleasant
0.171875,1.7734375,0.1837418458219724,0.0,pleasant
0.96484375,5.1953125,0.806369503645415,0.0,pleasant
1.73828125,2.0234375,0.1588724197189986,0.0,unpleasant
2.2578125,3.12109375,0.03163265235154078,0.0,unpleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,1.0,pleasant
1.16015625,1.51953125,0.2741399725950675,0.0,unpleasant
0.9375,2.90234375,0.07110250995086553,0.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.6640625,1.59765625,0.2070909280109494,-1.0,pleasant
2.640625,1.265625,0.05570687722345347,-1.0,pleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.1171875,1.6953125,0.02929645760567179,0.0,unpleasant
0.0,0.0,0.0,-1.0,pleasant
0.16015625,1.68359375,0.2304068513978383,-1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.2265625,3.41015625,0.1432279060383952,1.0,pleasant
2.24609375,3.8359375,0.3192997327664562,1.0,unpleasant
1.8671875,2.63671875,0.04905071965851016,0.0,unpleasant
3.1015625,5.01953125,0.07029210117020102,0.0,unpleasant
0.0,0.0,0.0,-1.0,unpleasant
0.0,0.0,0.0,-1.0,unpleasant
0.0,0.0,0.0,1.0,pleasant
0.0,0.0,0.0,-1.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,-3.0,pleasant
0.0,0.0,0.0,0.0,pleasant
1.375,2.25390625,0.07473399028824002,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
1.6875,2.74609375,0.03341807977160227,-1.0,unpleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
2.15234375,4.55078125,0.6532497638601866,0.0,pleasant
0.0,0.0,0.0,-2.0,unpleasant
1.734375,3.140625,0.3050948444353678,0.0,unpleasant
0.0,0.0,0.0,2.0,unpleasant
1.78125,1.5859375,0.06292301263834554,-1.0,unpleasant
1.62109375,3.02734375,0.3367026871453227,0.0,unpleasant
1.51953125,3.10546875,0.1487911899836356,4.0,unpleasant
2.546875,2.02734375,0.01597782733565545,5.0,pleasant
0.52734375,3.4921875,0.2140858719531411,1.0,unpleasant
1.91796875,3.6171875,0.1720952130958158,1.0,unpleasant
1.73828125,1.90234375,0.04991300904441198,-1.0,unpleasant
1.91015625,1.87109375,0.01130633140750548,3.0,pleasant
2.72265625,4.02734375,0.019632179297706,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
1.765625,3.06640625,0.0545874245396909,2.0,pleasant
2.2890625,1.8203125,0.01081037359357806,0.0,unpleasant
2.8203125,3.8984375,0.03957417798573126,0.0,unpleasant
0.7421875,3.453125,0.1606177552021635,1.0,unpleasant
2.4921875,4.9140625,0.04026303414204768,1.0,unpleasant
1.6328125,2.19921875,0.05821705877438732,2.0,pleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
2.640625,1.96484375,0.01411186024178446,1.0,unpleasant
0.828125,2.890625,0.1312622527104006,1.0,pleasant
1.40234375,2.43359375,0.1091025628745772,2.0,pleasant
2.63671875,1.82421875,0.0110229654697227,-2.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.3984375,4.17578125,0.04167621662625653,0.0,pleasant
1.5546875,2.7109375,0.09974604058505299,5.0,unpleasant
0.83203125,3.1640625,0.05799164142189306,1.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
2.8046875,3.609375,0.3383775074587017,2.0,unpleasant
1.6875,2.73046875,0.2283504048000651,0.0,pleasant
2.51171875,2.60546875,0.01882334105967187,0.0,unpleasant
1.66015625,1.90625,0.09371750771973675,0.0,unpleasant
2.75,3.22265625,0.02178450378930752,0.0,pleasant
0.0,0.0,0.0,-2.0,pleasant
2.5546875,2.140625,0.01427445472462074,1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.234375,3.01171875,0.01624229252014686,0.0,unpleasant
0.73828125,3.484375,0.2159048843338944,1.0,unpleasant
1.76171875,2.80078125,0.05710074236967699,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
2.171875,2.8046875,0.02358050102522258,1.0,pleasant
2.78125,2.1171875,0.03283192713151495,-1.0,pleasant
1.5390625,3.00390625,0.2574764422141689,1.0,unpleasant
0.0,0.0,0.0,1.0,pleasant
2.6171875,5.53515625,0.09896270050654166,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
2.61328125,3.6953125,0.02356697769883753,-1.0,unpleasant
1.90234375,2.90234375,0.1663804654159251,4.0,unpleasant
3.37109375,6.375,0.05475847544332901,1.0,pleasant
1.92578125,2.3984375,0.01331795911014311,0.0,unpleasant
1.3359375,3.63671875,0.2798570264325393,0.0,unpleasant
2.5703125,2.5625,0.03034356507579239,1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
1.51953125,2.06640625,0.0754446800760098,0.0,pleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
1.90234375,2.21484375,0.02833580744177189,1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.16796875,2.33203125,0.02065220325460082,1.0,unpleasant
0.97265625,2.92578125,0.05430932893754492,2.0,unpleasant
1.84375,2.4453125,0.1180621714352081,1.0,unpleasant
3.8671875,9.578125,0.06053417859263943,0.0,unpleasant
2.71875,1.703125,0.01285125997051528,4.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
2.6171875,2.9765625,0.0235538930573066,0.0,unpleasant
1.90234375,2.00390625,0.03518571282777394,0.0,unpleasant
2.93359375,3.52734375,0.03584766547348328,0.0,pleasant
0.48046875,3.76171875,0.3519080415416969,0.0,pleasant
2.00390625,1.921875,0.03361883729967086,0.0,unpleasant
0.984375,3.06640625,0.08761949029348104,3.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
2.04296875,2.0,0.0440476491541999,2.0,unpleasant
1.6171875,3.25390625,0.2797007727978951,0.0,unpleasant
1.47265625,1.63671875,0.04322040948093098,1.0,unpleasant
1.58984375,3.18359375,0.105657361511047,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
1.96484375,1.7578125,0.01422071596963259,1.0,unpleasant
1.1171875,3.9140625,0.3232944391349644,-2.0,unpleasant
1.484375,3.5625,0.1789758504517314,-1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
1.40625,2.81640625,0.2037542120177696,-1.0,pleasant
1.48828125,2.84375,0.02252894694689345,1.0,pleasant
1.3671875,3.01171875,0.1028788937198997,2.0,unpleasant
2.33203125,2.1171875,0.01670763274106268,2.0,pleasant
2.375,1.74609375,0.01931697302377744,1.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
2.7734375,3.1640625,0.01660854425242941,-1.0,unpleasant
2.3203125,2.5703125,0.03183454464837454,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
2.12109375,2.0859375,0.01356473111944156,0.0,pleasant
0.0,0.0,0.0,2.0,pleasant
2.46875,2.75390625,0.01970941568891482,0.0,pleasant
0.0,0.0,0.0,1.0,pleasant
1.68359375,2.609375,0.1517344742942233,1.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
2.3125,1.75,0.01981185449419343,0.0,unpleasant
2.38671875,2.046875,0.01332801318542431,-1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
2.21875,1.6640625,0.01435284290195971,1.0,unpleasant
0.0,0.0,0.0,1.0,pleasant
2.046875,3.17578125,0.1123025811480907,1.0,pleasant
3.37890625,4.4296875,0.0256890156077384,-1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
1.34765625,2.87890625,0.03925080612187593,1.0,unpleasant
0.70703125,4.44921875,0.2598925037991053,1.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
3.01171875,6.57421875,0.03466174151503176,0.0,pleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.5703125,3.19140625,0.01482549970291447,2.0,unpleasant
0.0,0.0,0.0,-1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,2.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,-1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,-1.0,unpleasant
1.10546875,2.52734375,0.01440192118348593,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,-2.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
2.78125,4.609375,0.02476587272735109,-1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,-1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,1.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.62109375,3.7421875,0.02063928098966472,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,-1.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,-1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,2.0,pleasant
0.0,0.0,0.0,-1.0,unpleasant
1.20703125,2.65625,0.01534086951776059,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,-1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,-2.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.83984375,7.3671875,0.05494670969803961,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,-1.0,pleasant
1.13671875,5.78515625,0.05428091830472659,1.0,pleasant
1.62109375,3.76953125,0.01457990804918274,1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,-1.0,unpleasant
3.40234375,3.10546875,0.02958455582908071,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,3.0,pleasant
0.0,0.0,0.0,1.0,pleasant
0.0,0.0,0.0,-3.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
1.1015625,3.13671875,0.07226341607306619,1.0,unpleasant
3.69921875,3.58203125,0.1464893177611577,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,-1.0,unpleasant
0.0,0.0,0.0,-1.0,pleasant
1.890625,1.8984375,0.1778981728875393,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,2.0,unpleasant
0.640625,2.66015625,0.3468039579482642,1.0,pleasant
0.6171875,2.46484375,0.07912331972904707,2.0,pleasant
1.94140625,6.2109375,0.166455855692637,1.0,unpleasant
2.23046875,1.42578125,0.02808310874036213,3.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.96875,2.32421875,0.05214183167122899,2.0,pleasant
0.4609375,1.9609375,0.1133210131201854,2.0,pleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,3.0,pleasant
2.5703125,0.95703125,0.01176542074572984,1.0,pleasant
0.48828125,1.90625,0.2877532732126484,1.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
2.37109375,1.68359375,0.1453059148189331,0.0,unpleasant
0.0,0.0,0.0,1.0,pleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,3.0,pleasant
0.0,0.0,0.0,3.0,pleasant
1.23046875,2.68359375,0.02070651708896221,2.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,2.0,pleasant
0.3125,1.625,0.05957652442768291,-1.0,unpleasant
3.40625,1.1328125,0.01944185226604889,1.0,pleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
2.140625,1.52734375,0.07501193795499272,1.0,unpleasant
0.0,0.0,0.0,1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,2.0,unpleasant
0.0,0.0,0.0,2.0,unpleasant
0.0,0.0,0.0,2.0,pleasant
0.0,0.0,0.0,3.0,unpleasant
0.5546875,1.0,0.04340167886999069,2.0,pleasant
1.59375,1.921875,0.08741156459044408,1.0,pleasant
0.0,0.0,0.0,2.0,unpleasant
0.0,0.0,0.0,2.0,unpleasant
3.12890625,2.0,0.03732452623055416,1.0,unpleasant
2.4453125,1.05078125,0.02612010138106502,0.0,pleasant
0.0,0.0,0.0,4.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
3.46484375,3.6796875,0.0650708091332568,1.0,unpleasant
0.0,0.0,0.0,1.0,pleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,3.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
2.62109375,1.234375,0.1282942372190345,1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,1.0,pleasant
0.0,0.0,0.0,1.0,pleasant
2.73046875,1.80078125,0.04493017639053631,2.0,pleasant
0.0,0.0,0.0,1.0,pleasant
3.7265625,1.78515625,0.06975897603797954,1.0,pleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,3.0,unpleasant
0.59375,1.7734375,0.2060182372067518,3.0,pleasant
1.39453125,1.73828125,0.01749218684818366,2.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
2.625,1.77734375,0.05160420123533882,1.0,pleasant
0.0,0.0,0.0,-1.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
3.78515625,1.28515625,0.03660037574018471,1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
1.453125,1.7734375,0.178513435296856,1.0,pleasant
0.0,0.0,0.0,-1.0,unpleasant
0.0,0.0,0.0,1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.1796875,1.40234375,0.05862271720111956,4.0,pleasant
0.0,0.0,0.0,2.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.78515625,3.94921875,0.2093664148932686,3.0,pleasant
0.0,0.0,0.0,1.0,pleasant
0.02734375,2.5078125,0.07431129858868246,0.0,unpleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,-2.0,unpleasant
0.5,1.03515625,0.02033822813593922,2.0,unpleasant
2.51953125,3.1953125,0.2419955757221672,1.0,unpleasant
0.0,0.0,0.0,1.0,pleasant
0.546875,2.1328125,0.07787942499471678,-1.0,pleasant
0.34375,4.48828125,0.1173046587067121,0.0,unpleasant
2.046875,2.65625,0.1185830627430275,5.0,pleasant
0.0,0.0,0.0,3.0,pleasant
2.1796875,2.30078125,0.07410586586195356,1.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
2.97265625,1.921875,0.01541764397915535,0.0,pleasant
3.3046875,2.7734375,0.05052981413995661,3.0,pleasant
2.7421875,4.70703125,0.1221387446331399,1.0,pleasant
2.953125,4.26953125,0.1571935956522441,5.0,unpleasant
0.0,0.0,0.0,3.0,pleasant
0.0,0.0,0.0,1.0,pleasant
1.35546875,3.4296875,0.02773159967395866,2.0,pleasant
1.7890625,2.3125,0.1537328804520364,0.0,pleasant
2.45703125,2.86328125,0.02739483374349438,2.0,unpleasant
1.82421875,6.4296875,0.1947437526828175,1.0,pleasant
3.74609375,2.2265625,0.01787925554868752,2.0,unpleasant
2.9453125,2.8515625,0.01464145175667975,0.0,pleasant
3.05859375,1.6484375,0.02809177888579506,1.0,pleasant
2.0,1.64453125,0.02151789915657298,-1.0,pleasant
3.49609375,1.25,0.01491136022473549,2.0,pleasant
0.0,0.0,0.0,1.0,pleasant
0.3671875,4.58203125,0.04238531471555262,1.0,pleasant
0.0,0.0,0.0,3.0,pleasant
1.99609375,4.8125,0.465739969808781,-1.0,pleasant
0.0,0.0,0.0,-2.0,pleasant
2.859375,4.40625,0.03856272677678407,1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
2.26953125,3.8828125,0.05885375284516958,0.0,pleasant
2.58203125,4.09765625,0.1137439364231574,0.0,pleasant
0.0,0.0,0.0,1.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
2.8359375,2.046875,0.01549375334816849,1.0,pleasant
0.4921875,3.84375,0.1286560067004123,2.0,pleasant
0.0,0.0,0.0,-1.0,unpleasant
2.28125,1.4296875,0.01970827415493015,0.0,pleasant
1.8359375,3.5546875,0.0386605992899639,1.0,pleasant
2.60546875,6.50390625,0.1346457536433623,0.0,pleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,2.0,pleasant
1.80859375,4.9296875,0.1846135419173984,0.0,unpleasant
3.4375,3.27734375,0.03164004463655945,2.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
3.44921875,3.0625,0.06913250097891765,3.0,pleasant
0.0,0.0,0.0,2.0,unpleasant
0.78125,5.24609375,0.09492911341755672,0.0,pleasant
1.5234375,4.06640625,0.1526549833080688,2.0,pleasant
1.234375,4.59765625,0.07872986402385695,1.0,pleasant
1.0546875,2.6953125,0.1071575331682482,1.0,unpleasant
3.0234375,4.3671875,0.1176657129379912,0.0,unpleasant
3.0,2.90625,0.02033454391785416,3.0,pleasant
2.390625,2.8671875,0.0407107431441045,0.0,pleasant
2.1328125,6.63671875,0.4413125278725274,1.0,unpleasant
0.0,0.0,0.0,1.0,pleasant
3.3203125,2.70703125,0.04776386155258483,2.0,pleasant
0.0,0.0,0.0,1.0,pleasant
3.33984375,4.4140625,0.05710171659766416,1.0,unpleasant
0.0,0.0,0.0,1.0,pleasant
2.82421875,3.80078125,0.06764320707017957,3.0,pleasant
2.53515625,6.4296875,0.1996480869744803,0.0,pleasant
2.21484375,4.36328125,0.1686384384347803,1.0,pleasant
1.8515625,1.43359375,0.01054102871252427,1.0,pleasant
2.1953125,7.3828125,0.175662796860656,1.0,pleasant
2.95703125,2.28515625,0.08638742226576013,1.0,pleasant
2.7578125,2.1015625,0.03664864895507458,-1.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
2.046875,3.35546875,0.09892813415424362,1.0,pleasant
0.0,0.0,0.0,3.0,pleasant
0.88671875,3.34375,0.03172073694907884,0.0,pleasant
0.0,0.0,0.0,1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,-1.0,pleasant
0.0,0.0,0.0,2.0,unpleasant
1.796875,5.421875,0.7285218687852899,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,5.0,pleasant
0.7578125,7.48828125,0.1888960587269749,0.0,pleasant
0.0,0.0,0.0,-1.0,pleasant
0.359375,3.8515625,0.07768781798799718,1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,2.0,pleasant
2.05078125,2.203125,0.02770541940272886,0.0,pleasant
0.2109375,3.46875,0.2891736223024512,-1.0,pleasant
2.57421875,5.8125,0.2280716502140085,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
1.77734375,4.77734375,0.0473855347995833,0.0,pleasant
1.35546875,2.60546875,0.02680209683665757,2.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
3.26953125,4.546875,0.1249780642508752,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,-1.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,1.0,pleasant
0.0,0.0,0.0,1.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,1.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,unpleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
3.95703125,0.9453125,0.01213742320049771,2.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
0.0,0.0,0.0,0.0,pleasant
